loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
2.672973871231079,0.1349504292011261,0.07171054184436798,2.388622760772705,0.17830953001976013,0.0615253672003746
2.4112515449523926,0.16421213746070862,0.09178513288497925,2.390751361846924,0.17406406998634338,0.07160810381174088
2.3000504970550537,0.21628645062446594,0.1260281205177307,2.2061452865600586,0.27402547001838684,0.14265555143356323
2.1679394245147705,0.2839541733264923,0.1696583777666092,2.2151920795440674,0.3018139600753784,0.18078267574310303
2.030771017074585,0.32765424251556396,0.22425353527069092,1.927738070487976,0.3840216100215912,0.29135432839393616
1.8842575550079346,0.3769371211528778,0.2858762741088867,1.8358811140060425,0.4199150800704956,0.2997734546661377
1.7253962755203247,0.4357493221759796,0.37063834071159363,1.6820621490478516,0.47549208998680115,0.4044937193393707
1.5834332704544067,0.4841659367084503,0.43402424454689026,1.4689861536026,0.5391740798950195,0.4916102886199951
1.4459677934646606,0.5265184044837952,0.4948557913303375,1.5431232452392578,0.5468930602073669,0.5197705626487732
1.2757731676101685,0.5858119130134583,0.5597675442695618,1.3104926347732544,0.595522940158844,0.5666773915290833
1.1157760620117188,0.6408701539039612,0.6233529448509216,1.1551271677017212,0.6418371200561523,0.6279692053794861
1.0067063570022583,0.6708056330680847,0.6602994799613953,1.0280648469924927,0.6804322600364685,0.6605642437934875
0.8770149350166321,0.7161420583724976,0.7041593194007874,1.0187194347381592,0.7066769599914551,0.6947305202484131
0.7922453880310059,0.7424198389053345,0.73838210105896,0.864840030670166,0.7441142201423645,0.7330573201179504
0.6389061212539673,0.7877562642097473,0.7874329686164856,0.8834162950515747,0.7433423399925232,0.7317538857460022
0.5681407451629639,0.813264012336731,0.8079209923744202,0.8839718699455261,0.7583944201469421,0.7355917692184448
0.4854041039943695,0.8394455313682556,0.8379479050636292,0.7577753663063049,0.7989193201065063,0.7908215522766113
0.42516839504241943,0.856579065322876,0.8524712920188904,0.6738330125808716,0.8209185600280762,0.8141831755638123
0.3687118589878082,0.8786215782165527,0.8756338357925415,0.663513720035553,0.8274797201156616,0.8186944127082825
0.324815571308136,0.8892096877098083,0.8890326023101807,0.6740443110466003,0.8282516598701477,0.82515949010849
0.27708297967910767,0.9057656526565552,0.9061304330825806,0.6388839483261108,0.842917799949646,0.8371630907058716
0.2606704533100128,0.9106746912002563,0.9109180569648743,0.6204944849014282,0.8525665998458862,0.8456448912620544
0.21162384748458862,0.9312734007835388,0.9323230385780334,0.620669424533844,0.8548822999000549,0.8517982363700867
0.18058037757873535,0.93724125623703,0.9363293647766113,0.5881387591362,0.8680046200752258,0.8608288764953613
0.15572090446949005,0.9480218887329102,0.9472304582595825,0.6505512595176697,0.8467773199081421,0.8439697623252869
0.1595090627670288,0.943882942199707,0.9439324736595154,0.6391015648841858,0.8622153401374817,0.8554475903511047
0.12828467786312103,0.9586100578308105,0.9592020511627197,0.6191028356552124,0.8707062602043152,0.8666637539863586
0.12146269530057907,0.9600538611412048,0.9596436023712158,0.6165401339530945,0.8660748600959778,0.8583691716194153
0.11220013350248337,0.9624602794647217,0.9615298509597778,0.6130056977272034,0.8699343800544739,0.8599181771278381
0.09839879721403122,0.9672730565071106,0.9661275744438171,0.6322798132896423,0.87379390001297,0.8694079518318176
0.09735875576734543,0.9670805335044861,0.9669885039329529,0.6061289310455322,0.87688148021698,0.8692553639411926
0.09320862591266632,0.9689093828201294,0.9696072340011597,0.6136477589607239,0.8741798400878906,0.8635174036026001
0.09085942059755325,0.9682356119155884,0.9672468304634094,0.6328717470169067,0.8764955401420593,0.8723565340042114
0.0890812948346138,0.9687168598175049,0.9679291248321533,0.6782458424568176,0.8560401201248169,0.8535211086273193
0.07903223484754562,0.9733371734619141,0.9737032651901245,0.6165327429771423,0.8772674798965454,0.8660562038421631
0.09384207427501678,0.9699681997299194,0.969436526298523,0.6356199383735657,0.8772674798965454,0.8738643527030945
0.07792433351278305,0.9740109443664551,0.9733061790466309,0.5679154396057129,0.8799691200256348,0.8726020455360413
