loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
1.9294202327728271,0.43382421135902405,0.38778987526893616,1.6007091999053955,0.4951756000518799,0.440982460975647,0.001
1.3388407230377197,0.5706034898757935,0.5389119982719421,1.2767527103424072,0.6040138602256775,0.5643156170845032,0.001
1.184629201889038,0.622100293636322,0.6013258099555969,1.2335532903671265,0.606329619884491,0.5898976922035217,0.001
1.0666741132736206,0.6544421911239624,0.6346800923347473,1.2121914625167847,0.611346960067749,0.5862038731575012,0.001
0.9750522375106812,0.6857252717018127,0.668863832950592,1.0863595008850098,0.6572751998901367,0.637645423412323,0.001
0.893852174282074,0.7111367583274841,0.6968173384666443,1.0754483938217163,0.6522578001022339,0.6391516923904419,0.001
0.8442346453666687,0.7189334630966187,0.7059482932090759,0.8894622325897217,0.7062910199165344,0.6953765153884888,0.001
0.7955074906349182,0.7414572834968567,0.7297355532646179,0.9587597250938416,0.6904670000076294,0.6869125366210938,0.001
0.7496513724327087,0.7533929944038391,0.7415429353713989,0.8391361832618713,0.7321497201919556,0.7224303483963013,0.001
0.7150924205780029,0.7618634700775146,0.7554488778114319,0.923383355140686,0.7070629000663757,0.6893738508224487,0.001
0.6933324933052063,0.773414134979248,0.7624967694282532,0.7846709489822388,0.752605140209198,0.7353278398513794,0.001
0.6567424535751343,0.7825584411621094,0.7732772827148438,0.7171772718429565,0.7726746201515198,0.7620468139648438,0.001
0.6359973549842834,0.7914139628410339,0.7865884304046631,0.8727404475212097,0.7213431000709534,0.7188775539398193,0.001
0.6104369163513184,0.7949753999710083,0.7897067666053772,0.7434357404708862,0.7641837000846863,0.7530297636985779,0.001
0.6189160943031311,0.7909327149391174,0.7806549072265625,0.7896092534065247,0.7637977600097656,0.7526929378509521,0.001
0.5900352001190186,0.8041197061538696,0.7957008481025696,0.7651950120925903,0.7645696401596069,0.7580099105834961,0.001
0.5674679279327393,0.8120126724243164,0.8055917620658875,0.7385891675949097,0.7761482000350952,0.7656232714653015,0.001
0.4801768958568573,0.8435845375061035,0.8399094939231873,0.543507993221283,0.8386723399162292,0.8343931436538696,0.0005
0.42557570338249207,0.8571565747261047,0.8525813221931458,0.4987887740135193,0.8421458601951599,0.8332120776176453,0.0005
0.41781648993492126,0.8645682334899902,0.8600770831108093,0.5124844908714294,0.8359706401824951,0.8285126686096191,0.0005
0.3978254199028015,0.8689960241317749,0.8669387698173523,0.48192936182022095,0.8467773199081421,0.849290668964386,0.0005
0.3831707537174225,0.8708248734474182,0.8689243793487549,0.4599721133708954,0.8548822999000549,0.8547926545143127,0.0005
0.362737238407135,0.8807392120361328,0.8773127198219299,0.4541180431842804,0.8602855801582336,0.8563485145568848,0.0005
0.36038634181022644,0.8822792768478394,0.8801968097686768,0.4610033631324768,0.8514087200164795,0.8553304076194763,0.0005
0.35850790143013,0.8803541660308838,0.8765580654144287,0.48393353819847107,0.8421458601951599,0.8404486775398254,0.0005
0.34313568472862244,0.8896909952163696,0.8877745270729065,0.45762816071510315,0.8579698801040649,0.8539698719978333,0.0005
0.34364908933639526,0.8864182829856873,0.885617733001709,0.4634236991405487,0.8571979999542236,0.855768084526062,0.0005
0.34650689363479614,0.8818942904472351,0.8794481754302979,0.44902512431144714,0.859899640083313,0.8619685173034668,0.0005
0.3340975046157837,0.8906535506248474,0.8921383023262024,0.43273407220840454,0.8664608001708984,0.8645672798156738,0.0005
0.31823301315307617,0.8957551121711731,0.8930850028991699,0.4265337288379669,0.8710922598838806,0.8723331093788147,0.0005
0.30045410990715027,0.8973914384841919,0.8952548503875732,0.4489509165287018,0.8626012802124023,0.8557908535003662,0.0005
0.3091154396533966,0.892963707447052,0.8905186653137207,0.4139522910118103,0.8699343800544739,0.8733198046684265,0.0005
