AUC Scores
0.9774104880646319
0.9770507745442674
0.977488729138361
0.9768423774976009
0.9773555731068485
0.9769779821999347
0.9766608800538578
0.9774464925962503
0.9768737258933484
0.9775113229823698
0.9777749998036886
0.9768648701158523
0.977064803271521
0.9773243850779983
0.9771860730965174
0.9765625603105372
0.9762997638801303
0.9768362923277745
0.9768029624785481
0.9767426975654624
0.9769049120238067
0.9770861491619482
0.9765367105424642
0.9770176660087508
0.9775847466316248
0.9760281363810827
0.9762240032851538
0.9771123439017178
0.9775331477386233
0.9769716956120523
0.9773011108842845
0.978236709336905
0.9771391708794223
0.9773773583005458
0.975643972299811
0.9767527247769167
0.9776855071130842
0.9767351444867778
0.977593351298666
0.9762917586490879
0.9776215110372269
0.977613806103022
0.9765562303914189
0.9770285356056227
0.9769954677079822
0.9769416544241021
0.9769324623288913
0.9767158560361711
0.9764141685718367
0.9766148143416322
0.9764182704924563
0.9777490465739629
0.9772896200285853
0.9768309933123687
0.9764978144084351
0.9766638607068607
0.9770684271329345
0.9775775573613955
0.9767642490424073
0.9762147581634156
0.976748781335544
0.9769589318906611
0.9761776834809782
0.9775314217119134
0.9772558297674473
0.9772130082705577
0.977185994401466
0.9775091699124393
0.977410168673765
0.976935352817222
0.9766656674030846
0.9767553025645009
0.9776233547554973
0.9775670728932709
0.9771530449930228
0.9763854450555245
0.9768490287460927
0.9771576340620743
0.9770283437348622
0.9766934067186172
0.9771665427889368
0.9767852728788167
0.9773125714265783
0.9768655496830752
0.9767458878796149
0.9770642046730682
0.9768785930538603
0.9767911287281019
0.9765512120880528
0.977180470136342
0.9773171810014873
0.9765751624103117
0.9767059144601025
0.9770131864751732
0.9763571251773264
0.9762987689118114
0.9764625926662447
0.9772910138775059
0.9768732435956118
0.9767046205300105
