loss,accuracy,f1_score,binary_io_u,val_loss,val_accuracy,val_f1_score,val_binary_io_u,lr
0.2903882563114166,0.9839158058166504,0.8128440380096436,0.8444371223449707,0.29524537920951843,0.9782443046569824,0.7412736415863037,0.805698037147522,0.001
0.28138095140457153,0.9843653440475464,0.8144081234931946,0.8485073447227478,0.3035609722137451,0.9728489518165588,0.7086312770843506,0.7797359228134155,0.001
0.27373257279396057,0.9843509197235107,0.816517174243927,0.8482629060745239,0.2810342609882355,0.975955605506897,0.7227723002433777,0.790492057800293,0.001
0.26446256041526794,0.9846709966659546,0.8299443125724792,0.8513600826263428,0.2796526253223419,0.9764075875282288,0.7231659293174744,0.791874885559082,0.001
0.2576243281364441,0.9845625758171082,0.822547972202301,0.8502007722854614,0.2608741223812103,0.9814470410346985,0.7451210021972656,0.8141345977783203,0.001
0.25004684925079346,0.9851877093315125,0.8241004943847656,0.854608416557312,0.2569475769996643,0.9806740283966064,0.7528502345085144,0.81673264503479,0.001
0.24353040754795074,0.984961211681366,0.8238470554351807,0.8527746796607971,0.24186588823795319,0.9828242659568787,0.7478938698768616,0.8231641054153442,0.001
0.2372596114873886,0.9856264591217041,0.8159245848655701,0.856965959072113,0.24848578870296478,0.9780024886131287,0.7295351624488831,0.7990173101425171,0.001
0.22985240817070007,0.9856592416763306,0.8336478471755981,0.8577584028244019,0.23193615674972534,0.9795072078704834,0.7308024168014526,0.8062127828598022,0.001
0.22501370310783386,0.9851388335227966,0.8263037800788879,0.8529553413391113,0.22336308658123016,0.9821791052818298,0.7471426725387573,0.8196264505386353,0.001
0.21730856597423553,0.9863825440406799,0.8411026000976562,0.8635382652282715,0.22433391213417053,0.980680525302887,0.7347322106361389,0.8004554510116577,0.001
0.21052677929401398,0.9869997501373291,0.8358044624328613,0.8688774108886719,0.2158832550048828,0.9821004271507263,0.752614438533783,0.8186613917350769,0.001
0.20634031295776367,0.9863094687461853,0.8404395580291748,0.8626315593719482,0.21331365406513214,0.9812038540840149,0.7340161204338074,0.8062112331390381,0.001
