loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
2.2995553016662598,0.22408315539360046,0.13574309647083282,2.688380241394043,0.12041682749986649,0.01653462089598179
2.0280568599700928,0.3093656599521637,0.21055226027965546,3.3023102283477783,0.14820532500743866,0.01985779032111168
1.7665578126907349,0.39763209223747253,0.32975494861602783,3.8050217628479004,0.14820532500743866,0.01985779032111168
1.5507768392562866,0.4842621684074402,0.43812453746795654,4.328248023986816,0.14820532500743866,0.01985779032111168
1.338948130607605,0.5507748126983643,0.5170072317123413,4.24900484085083,0.14820532500743866,0.01985779032111168
1.152170181274414,0.6246991753578186,0.604170024394989,5.008602619171143,0.11462755501270294,0.03087926097214222
0.8754547238349915,0.7104629874229431,0.691042423248291,1.9643117189407349,0.4067927300930023,0.33089765906333923
0.7581992149353027,0.7519491314888,0.7378203868865967,1.9455446004867554,0.43651100993156433,0.363436758518219
0.6929431557655334,0.7718740701675415,0.7588465213775635,1.5251461267471313,0.5580856800079346,0.47188276052474976
0.6079360246658325,0.8001732230186462,0.7895119786262512,1.5962952375411987,0.5519104599952698,0.4899522662162781
0.5059881210327148,0.836846649646759,0.8328258395195007,1.8083792924880981,0.516788899898529,0.46143925189971924
0.4871349632740021,0.8399268388748169,0.8282067775726318,1.801346778869629,0.5113855600357056,0.4433760344982147
0.44526568055152893,0.8548464179039001,0.8461876511573792,2.73207688331604,0.390196830034256,0.3186109662055969
0.42545247077941895,0.8581191301345825,0.8502042293548584,1.2155882120132446,0.6433809399604797,0.6202493906021118
0.3879536986351013,0.8732312917709351,0.8674452900886536,2.015048027038574,0.49633345007896423,0.44552910327911377
0.36390239000320435,0.8759264349937439,0.8720206022262573,1.134458303451538,0.6572751998901367,0.6472894549369812
0.3161560893058777,0.899124026298523,0.8935897946357727,1.3681306838989258,0.6287147998809814,0.5841426253318787
0.2830093502998352,0.9061506986618042,0.9014135003089905,1.0235655307769775,0.6993438601493835,0.6578711271286011
0.2669527530670166,0.9108672142028809,0.9060836434364319,1.080764889717102,0.6950984001159668,0.6910347938537598
0.2516578733921051,0.9179901480674744,0.9165810942649841,0.6697213649749756,0.8070243000984192,0.7945451140403748
0.23467373847961426,0.9237654805183411,0.9209145903587341,0.8595614433288574,0.7437282800674438,0.7254078388214111
0.22313368320465088,0.9263643622398376,0.9244706630706787,0.890827476978302,0.7487456798553467,0.7447731494903564
0.22014781832695007,0.9280970096588135,0.9258085489273071,2.038987398147583,0.502122700214386,0.4775349795818329
0.2201286405324936,0.9258831143379211,0.9240251779556274,0.9432242512702942,0.733693540096283,0.7296371459960938
0.19964152574539185,0.9339686036109924,0.9325153231620789,1.1699751615524292,0.7132381200790405,0.6786301732063293
0.11695887893438339,0.9640966057777405,0.9632980823516846,0.3086009621620178,0.9031261801719666,0.8967211246490479
0.08862193673849106,0.9716045260429382,0.9710821509361267,0.31977322697639465,0.906599760055542,0.901765763759613
0.07578946650028229,0.9763211011886597,0.9767405986785889,0.3135356605052948,0.9027402400970459,0.9054872393608093
0.07238657772541046,0.9776686429977417,0.9773975610733032,0.3606792688369751,0.8934774398803711,0.8940320014953613
0.06724145263433456,0.9790162444114685,0.9777312278747559,0.3909878730773926,0.8973369002342224,0.8941009640693665
0.06669078767299652,0.9790162444114685,0.9780182838439941,0.3749363124370575,0.889617919921875,0.886650562286377
0.05944268777966499,0.9829627275466919,0.9827030897140503,0.25833556056022644,0.9274411201477051,0.9236910343170166
0.04946068301796913,0.986139178276062,0.9862232804298401,0.30971649289131165,0.9185642600059509,0.9149013161659241
0.04552090913057327,0.9860429167747498,0.9859763383865356,0.27095121145248413,0.9239675998687744,0.9209721088409424
0.04419108107686043,0.9865241646766663,0.9851454496383667,0.25612762570381165,0.9297568202018738,0.9278581142425537
0.04478122293949127,0.9859466552734375,0.9853861331939697,0.27058732509613037,0.9289849400520325,0.9316750168800354
0.041250552982091904,0.9881604909896851,0.987194299697876,0.2680363655090332,0.9293708801269531,0.9259199500083923
0.042877864092588425,0.986427903175354,0.9861457347869873,0.2417273372411728,0.9340022802352905,0.9332611560821533
0.04047299921512604,0.9884492754936218,0.9887074828147888,0.23384273052215576,0.936318039894104,0.9323862791061401
0.04342421889305115,0.9856578707695007,0.9851428270339966,0.25854945182800293,0.9243535399436951,0.9200726747512817
0.03941758722066879,0.9886417984962463,0.9883024096488953,0.243849515914917,0.9289849400520325,0.9231030941009521
0.03784701228141785,0.9886417984962463,0.9886369109153748,0.264577716588974,0.9282130599021912,0.9236302375793457
0.035660285502672195,0.9891230463981628,0.9887783527374268,0.23346401751041412,0.9355461001396179,0.9318403601646423
0.038229938596487045,0.9881604909896851,0.9879549741744995,0.2774752080440521,0.9285989999771118,0.9256876111030579
0.0362698957324028,0.9879680275917053,0.9881709814071655,0.28705647587776184,0.9243535399436951,0.9211873412132263
0.037039462476968765,0.9886417984962463,0.9884071946144104,0.25401973724365234,0.9270551800727844,0.9227465987205505
0.03796151280403137,0.9883530139923096,0.9882829785346985,0.2792128026485443,0.9293708801269531,0.9260543584823608
0.0373527929186821,0.9881604909896851,0.9878303408622742,0.2547430694103241,0.9278270602226257,0.9245949387550354
0.02808333747088909,0.9914332032203674,0.9909797310829163,0.27102920413017273,0.9282130599021912,0.9235826730728149
0.02528879977762699,0.9930695295333862,0.9926196336746216,0.2484600991010666,0.937475860118866,0.9357021450996399
0.025059128180146217,0.9918182492256165,0.9914329648017883,0.2397594302892685,0.936318039894104,0.9344494342803955
0.025623928755521774,0.9914332032203674,0.9906830787658691,0.24143975973129272,0.9386337399482727,0.93714439868927
0.02394740842282772,0.992684543132782,0.9922077059745789,0.2412138730287552,0.9390196800231934,0.9346981644630432
0.020981762558221817,0.9935508370399475,0.9937622547149658,0.2257569581270218,0.9459667801856995,0.9438906908035278
0.019853929057717323,0.9936470985412598,0.9934902787208557,0.22687116265296936,0.9390196800231934,0.9363508820533752
0.02062889188528061,0.9939358830451965,0.9934118986129761,0.21733082830905914,0.9482824802398682,0.9466649889945984
0.019933098927140236,0.9936470985412598,0.9932665228843689,0.21986956894397736,0.9428791999816895,0.9407175779342651
0.018147720023989677,0.9948021769523621,0.9943481087684631,0.22463592886924744,0.9405634999275208,0.9391379952430725
0.016904175281524658,0.9953796863555908,0.9955801367759705,0.22615393996238708,0.9405634999275208,0.9364169836044312
0.017400752753019333,0.9942246079444885,0.9943450689315796,0.21348176896572113,0.9432651400566101,0.94113689661026
0.017726941034197807,0.9945133924484253,0.9942360520362854,0.21707715094089508,0.9444230198860168,0.9427157044410706
0.01906297169625759,0.9939358830451965,0.9936760067939758,0.2118615359067917,0.9413353800773621,0.9358566999435425
0.016950473189353943,0.9947059154510498,0.9944942593574524,0.24115023016929626,0.9397915601730347,0.9387364983558655
0.017092851921916008,0.9945133924484253,0.9941589832305908,0.23876342177391052,0.9424932599067688,0.9407608509063721
0.019422026351094246,0.9939358830451965,0.9938115477561951,0.23338384926319122,0.9436510801315308,0.9416377544403076
0.01679951697587967,0.995090901851654,0.9947067499160767,0.24437949061393738,0.9405634999275208,0.9376037120819092
0.016486164182424545,0.9939358830451965,0.9939491748809814,0.23563788831233978,0.9424932599067688,0.9407520890235901
0.016269011422991753,0.9947059154510498,0.9943518042564392,0.22273777425289154,0.9432651400566101,0.9404302835464478
0.017815792933106422,0.9945133924484253,0.9940118193626404,0.22090233862400055,0.9459667801856995,0.9433311223983765
0.015779074281454086,0.9951871633529663,0.9948967099189758,0.22777627408504486,0.9424932599067688,0.9389119744300842
0.014984368346631527,0.9947059154510498,0.9944015145301819,0.21458035707473755,0.9436510801315308,0.9405657052993774
0.015661222860217094,0.9954759478569031,0.9948297739028931,0.22933930158615112,0.9451949000358582,0.9462161064147949
