loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
2.0982062816619873,0.30089515447616577,0.2180006355047226,2.556654691696167,0.12041682749986649,0.01653462089598179,1e-04
1.763993263244629,0.4142843186855316,0.3381565511226654,2.9943766593933105,0.12003087252378464,0.019941963255405426,1e-04
1.5398924350738525,0.49215513467788696,0.4391516447067261,3.569005012512207,0.17290621995925903,0.04390804469585419,1e-04
1.352789282798767,0.5530849695205688,0.5105487108230591,4.207674026489258,0.13817058503627777,0.033857524394989014,1e-04
1.1954081058502197,0.6096832752227783,0.5789352655410767,3.333181619644165,0.2076418399810791,0.11864974349737167,1e-04
1.0138089656829834,0.6648377776145935,0.6413944363594055,1.8147019147872925,0.4284060299396515,0.3781876564025879,5e-05
0.910000741481781,0.7015112042427063,0.6808348894119263,1.1540268659591675,0.6167502999305725,0.5833094716072083,5e-05
0.8409057259559631,0.7274039387702942,0.7074081301689148,0.9148731231689453,0.7024314999580383,0.6931529641151428,5e-05
0.759855329990387,0.7476176619529724,0.7298789024353027,0.8710907101631165,0.7155538201332092,0.6898792386054993,5e-05
0.6998187899589539,0.7712002992630005,0.7567514777183533,0.896280825138092,0.7082207798957825,0.6789444088935852,5e-05
0.630560576915741,0.7932428121566772,0.7795282602310181,0.8963585495948792,0.7140100002288818,0.6897711157798767,5e-05
0.5959612727165222,0.8031571507453918,0.7889184951782227,0.7849941849708557,0.7529911398887634,0.7272045612335205,5e-05
0.5472288727760315,0.8167291879653931,0.8028607964515686,0.7308897376060486,0.7645696401596069,0.7506195306777954,5e-05
0.5089430809020996,0.8317450881004333,0.821380078792572,0.6357137560844421,0.796217679977417,0.7806029915809631,5e-05
0.45676615834236145,0.8505149483680725,0.8426767587661743,0.6382336616516113,0.8077962398529053,0.7931838631629944,5e-05
0.4075382649898529,0.8680334687232971,0.8608206510543823,0.6039527654647827,0.8070243000984192,0.7946698665618896,5e-05
0.3894234895706177,0.8727499842643738,0.8639754056930542,0.5776222348213196,0.8263218998908997,0.8170905113220215,5e-05
0.3550369143486023,0.8843006491661072,0.8788766264915466,0.5841777920722961,0.8170590400695801,0.8068918585777283,5e-05
0.3285444378852844,0.8909423351287842,0.8859410285949707,0.5465536117553711,0.8336549401283264,0.8235293030738831,5e-05
0.31702864170074463,0.8963326215744019,0.8949937224388123,0.5083750486373901,0.8517946600914001,0.8470271229743958,5e-05
0.2859049141407013,0.9065357446670532,0.9046773314476013,0.5096544027328491,0.8456194400787354,0.8383462429046631,5e-05
0.26108893752098083,0.9118297696113586,0.90825355052948,0.43213337659835815,0.8629872798919678,0.8506417274475098,5e-05
0.24860048294067383,0.920300304889679,0.9180751442909241,0.49288076162338257,0.8498649001121521,0.843337893486023,5e-05
0.23002344369888306,0.9236692190170288,0.9217208027839661,0.42418810725212097,0.8714781999588013,0.8699918985366821,5e-05
0.21843105554580688,0.9261718988418579,0.925937831401825,0.43015727400779724,0.8699343800544739,0.8581309914588928,5e-05
0.20805436372756958,0.9320434927940369,0.930091917514801,0.44427624344825745,0.8626012802124023,0.8585232496261597,5e-05
0.1901238113641739,0.9362787008285522,0.9345150589942932,0.40192294120788574,0.8834426999092102,0.8780598640441895,5e-05
0.18789730966091156,0.9359899759292603,0.9352269768714905,0.4293329119682312,0.8680046200752258,0.857642412185669,5e-05
0.17437422275543213,0.9444604516029358,0.9423030614852905,0.44641122221946716,0.8687765002250671,0.8574278950691223,5e-05
0.168051615357399,0.9443641901016235,0.9434395432472229,0.3964834213256836,0.8799691200256348,0.8762638568878174,5e-05
0.1651557832956314,0.9464818239212036,0.9457465410232544,0.37473466992378235,0.8942493200302124,0.885084867477417,5e-05
0.14264856278896332,0.9537010192871094,0.9514507055282593,0.36160793900489807,0.8903898000717163,0.8878156542778015,5e-05
0.14098866283893585,0.9536047577857971,0.9515544176101685,0.3642681837081909,0.8957931399345398,0.89291912317276,5e-05
0.13321402668952942,0.9560111165046692,0.9559372067451477,0.38477498292922974,0.9031261801719666,0.8971973657608032,5e-05
0.11976978182792664,0.9619789719581604,0.9608845710754395,0.35458701848983765,0.9008104801177979,0.8954513669013977,5e-05
0.13605089485645294,0.9537010192871094,0.9538229703903198,0.37837398052215576,0.9008104801177979,0.8976489305496216,5e-05
