loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
1.2075680494308472,0.47382673621177673,0.44499221444129944,1.4401249885559082,0.270232230424881,0.1063711866736412,1e-04
1.0099377632141113,0.577617347240448,0.5624326467514038,1.5207672119140625,0.270232230424881,0.1063711866736412,1e-04
0.8488960862159729,0.6441035270690918,0.6399856805801392,1.5689473152160645,0.270232230424881,0.1063711866736412,1e-04
0.7764739394187927,0.6768953204154968,0.6767109632492065,1.6866322755813599,0.270232230424881,0.1063711866736412,1e-04
0.7213577628135681,0.7048736810684204,0.705249547958374,2.0653140544891357,0.270232230424881,0.1063711866736412,1e-04
0.6804632544517517,0.711793065071106,0.7138946056365967,2.8318123817443848,0.267417311668396,0.11153943836688995,1e-04
0.6443411111831665,0.743682324886322,0.7445244789123535,2.4639813899993896,0.330752968788147,0.2295246422290802,5e-05
0.6094738245010376,0.750902533531189,0.752708911895752,0.8608618974685669,0.6544686555862427,0.630855917930603,5e-05
0.6108793020248413,0.744584858417511,0.7472466230392456,0.6112847924232483,0.7558057308197021,0.7556971311569214,5e-05
0.5809006690979004,0.7695547938346863,0.7714992761611938,0.6457983255386353,0.7361013293266296,0.7455703616142273,5e-05
0.5963798761367798,0.7566185593605042,0.7586455345153809,0.5304793119430542,0.784658670425415,0.7846426963806152,5e-05
0.5621216297149658,0.7689530849456787,0.7718194127082825,0.5629226565361023,0.7635467648506165,0.7586939334869385,5e-05
0.5832086205482483,0.7644404768943787,0.765877366065979,0.541804313659668,0.7867698669433594,0.7898830771446228,5e-05
0.572482168674469,0.7659446597099304,0.7678696513175964,0.5446020364761353,0.7916959524154663,0.7942290902137756,5e-05
0.5513094067573547,0.7737665772438049,0.7759521007537842,0.5460181832313538,0.7712877988815308,0.7739545106887817,5e-05
0.5454626083374023,0.7800842523574829,0.782437801361084,0.500809907913208,0.8050668239593506,0.8049308061599731,5e-05
0.5259289145469666,0.7885078191757202,0.7898375391960144,0.4695312976837158,0.8156228065490723,0.8160258531570435,5e-05
0.5355613827705383,0.7806859612464905,0.7833659648895264,0.47172811627388,0.8177339434623718,0.8151364326477051,5e-05
0.5186170935630798,0.7954272031784058,0.7977046966552734,0.5017486810684204,0.7931033968925476,0.787571132183075,5e-05
0.5065085291862488,0.7996389865875244,0.8017714023590088,0.4762217402458191,0.8057705760002136,0.8076103329658508,5e-05
0.49296873807907104,0.7987364530563354,0.801041305065155,0.452419251203537,0.8219563364982605,0.823927640914917,5e-05
0.5052012801170349,0.8032491207122803,0.805116593837738,0.4291594326496124,0.8289936184883118,0.8313596248626709,5e-05
0.4791190028190613,0.8035499453544617,0.8053953647613525,0.4440530836582184,0.8226600885391235,0.8229544162750244,5e-05
0.4732983112335205,0.8185920715332031,0.8206736445426941,0.43018877506256104,0.8289936184883118,0.8315165042877197,5e-05
0.47184109687805176,0.8092659711837769,0.810315728187561,0.42694368958473206,0.8332160115242004,0.833053469657898,5e-05
0.47335466742515564,0.8119735717773438,0.8142123222351074,0.41440168023109436,0.8332160115242004,0.8313271999359131,5e-05
0.45001181960105896,0.8194946050643921,0.821138858795166,0.3816172182559967,0.8437719941139221,0.8453022837638855,5e-05
0.46332845091819763,0.8167870044708252,0.8187813758850098,0.38918551802635193,0.8522167205810547,0.85378098487854,5e-05
0.4505683183670044,0.8225030303001404,0.8250288963317871,0.4109564423561096,0.8402532935142517,0.8394454717636108,5e-05
0.4428721070289612,0.8270156383514404,0.8289459347724915,0.37353378534317017,0.8571428060531616,0.8593868017196655,5e-05
0.41826167702674866,0.8336341977119446,0.8358668088912964,0.37383636832237244,0.8451794385910034,0.8455989956855774,5e-05
0.42027029395103455,0.8300240635871887,0.8322756290435791,0.3814546465873718,0.8557353615760803,0.8560383319854736,5e-05
0.4163011610507965,0.8372443318367004,0.8388053774833679,0.36622166633605957,0.8585503101348877,0.8602573275566101,5e-05
0.41949746012687683,0.8393502235412598,0.8411237001419067,0.34958046674728394,0.8641801476478577,0.8643778562545776,5e-05
0.4269272983074188,0.8300240635871887,0.8314430117607117,0.3735697567462921,0.8529204726219177,0.852738618850708,5e-05
0.3849271237850189,0.8522863984107971,0.8542112112045288,0.3669206202030182,0.859254002571106,0.862073540687561,5e-05
0.4013533592224121,0.8423586487770081,0.8441175818443298,0.3576763868331909,0.8522167205810547,0.8507233262062073,5e-05
0.38514143228530884,0.8429602980613708,0.8446574807167053,0.3569273352622986,0.8620689511299133,0.861411452293396,5e-05
0.3731694221496582,0.8589049577713013,0.8599951267242432,0.3264569342136383,0.8733286261558533,0.8735275268554688,5e-05
0.38095852732658386,0.8441636562347412,0.8454612493515015,0.32555946707725525,0.8705136775970459,0.8713423609733582,5e-05
0.37570837140083313,0.855896532535553,0.8569558262825012,0.34090039134025574,0.8634763956069946,0.8637410998344421,5e-05
0.35423988103866577,0.8583032488822937,0.8601841926574707,0.29620811343193054,0.8817733526229858,0.882801353931427,5e-05
0.36035647988319397,0.8610108494758606,0.8628515601158142,0.28645142912864685,0.8895143866539001,0.8914175033569336,5e-05
0.3655291795730591,0.8580024242401123,0.8592888116836548,0.36270779371261597,0.8465868830680847,0.8477135300636292,5e-05
0.3352322578430176,0.870637834072113,0.8719589710235596,0.35113006830215454,0.8627726435661316,0.8618994951248169,5e-05
0.3416069746017456,0.8685318827629089,0.86981201171875,0.2760066092014313,0.8916255831718445,0.8919841051101685,5e-05
0.3109680414199829,0.8829723596572876,0.8846323490142822,0.2889351546764374,0.8888106942176819,0.8888224959373474,5e-05
