loss,accuracy,f1_score,binary_io_u,val_loss,val_accuracy,val_f1_score,val_binary_io_u,lr
0.16410793364048004,0.938044548034668,0.4533744752407074,0.588289737701416,0.8730481266975403,0.9426689147949219,0.01210104487836361,0.47358229756355286,0.001
0.06965092569589615,0.9779830574989319,0.7176578640937805,0.7809218168258667,0.22559817135334015,0.9545966386795044,0.0,0.4772983193397522,0.001
0.05601364001631737,0.9814627170562744,0.764980137348175,0.8110705018043518,0.20690253376960754,0.9545966386795044,0.0,0.4772983193397522,0.001
0.050247568637132645,0.9829137325286865,0.7840772271156311,0.8254167437553406,0.2014738917350769,0.9545966386795044,0.0,0.4772983193397522,0.001
0.04674169048666954,0.9839009642601013,0.7958287000656128,0.8341881036758423,0.27716562151908875,0.9545966386795044,0.0,0.4772983193397522,0.001
0.045001450926065445,0.9844222664833069,0.8002853989601135,0.8396886587142944,0.24150677025318146,0.9545966386795044,0.0,0.4772983193397522,0.001
0.04271166771650314,0.9848684668540955,0.8104106187820435,0.8441556692123413,0.29974958300590515,0.9545966386795044,0.0,0.4772983193397522,0.001
0.05799761041998863,0.981394350528717,0.7555181980133057,0.812659740447998,0.5502490401268005,0.954155683517456,0.0012073173420503736,0.4773549437522888,0.001
0.049380309879779816,0.9829119443893433,0.7914525866508484,0.8259177207946777,0.291913241147995,0.9545966386795044,0.0,0.4772983193397522,0.001
0.0428757481276989,0.9849528670310974,0.8091883063316345,0.8448547124862671,0.20380347967147827,0.9545966386795044,0.0,0.4772983193397522,0.0005
0.03777649998664856,0.986404299736023,0.8242704272270203,0.8580241799354553,0.20259423553943634,0.9545966386795044,0.0,0.4772983193397522,0.0005
0.03935609757900238,0.9858847260475159,0.8302786350250244,0.8535698652267456,0.20244158804416656,0.9545966386795044,0.0,0.4772983193397522,0.0005
0.0358574353158474,0.987058162689209,0.8381950259208679,0.8649689555168152,0.19263754785060883,0.9545966386795044,0.0,0.4772983193397522,0.0005
0.033065468072891235,0.9878541231155396,0.85028076171875,0.8724472522735596,0.18644995987415314,0.9545966386795044,0.0,0.4772983193397522,0.0005
0.0327945314347744,0.9880450367927551,0.8501628637313843,0.874373197555542,0.19737736880779266,0.9545978307723999,2.2306563550955616e-05,0.47731244564056396,0.0005
0.032115545123815536,0.9880367517471313,0.851509690284729,0.8743053674697876,0.19861987233161926,0.9546009302139282,0.00015739815717097372,0.47734779119491577,0.0005
0.03161380812525749,0.9880289435386658,0.8517418503761292,0.8744938373565674,0.1674012541770935,0.9567779898643494,0.07156539708375931,0.5029221773147583,0.0005
0.029503505676984787,0.9888068437576294,0.8523358106613159,0.8822804689407349,0.13980568945407867,0.9611166715621948,0.226449653506279,0.5548827052116394,0.0005
0.029012450948357582,0.9889718294143677,0.8691044449806213,0.8837921619415283,0.11432753503322601,0.9661448001861572,0.35365599393844604,0.6128261089324951,0.0005
0.028541015461087227,0.9890776872634888,0.8637057542800903,0.8848928809165955,0.11336605250835419,0.9673641324043274,0.38094109296798706,0.6269475221633911,0.0005
0.02821463719010353,0.9892742037773132,0.8704054355621338,0.8864072561264038,0.07930321991443634,0.9767662882804871,0.5956025123596191,0.7377032041549683,0.0005
0.02673618122935295,0.9896488189697266,0.873518168926239,0.8907582759857178,0.06933514028787613,0.9794213175773621,0.6773532032966614,0.775875449180603,0.0005
0.025706054642796516,0.9900640249252319,0.8763800859451294,0.8946585655212402,0.05939904600381851,0.9815360307693481,0.7025266885757446,0.7991780638694763,0.0005
