loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
1.9371607303619385,0.43382421135902405,0.3899836242198944,2.119990825653076,0.2910073399543762,0.28798386454582214
1.3065756559371948,0.5850418210029602,0.5521494150161743,1.4478918313980103,0.5534542798995972,0.5111271739006042
1.0842204093933105,0.6479930281639099,0.6222690939903259,1.2789076566696167,0.5862601399421692,0.5509869456291199
0.9777911305427551,0.6845701932907104,0.667965829372406,1.1718426942825317,0.6206098198890686,0.6142846941947937
0.8825686573982239,0.7065165042877197,0.69247967004776,0.9204541444778442,0.7178695201873779,0.7037256956100464
0.8118298649787903,0.7366445064544678,0.7206063866615295,0.8799348473548889,0.7201852798461914,0.6989277005195618
0.7657983899116516,0.7536817789077759,0.7413398027420044,0.8559114933013916,0.734465479850769,0.7164009809494019
0.7138288021087646,0.7663875222206116,0.7537698149681091,0.9039788246154785,0.718641459941864,0.7047318816184998
0.6558761596679688,0.7818846702575684,0.7705900073051453,0.751265287399292,0.7618680000305176,0.7518454790115356
0.63388592004776,0.792472779750824,0.787198543548584,0.6696129441261292,0.7788498401641846,0.7620273232460022
0.5885664820671082,0.8072961568832397,0.7945589423179626,0.7015829086303711,0.7676572799682617,0.7469302415847778
0.5678983926773071,0.813937783241272,0.8064250349998474,0.6603606939315796,0.7873407602310181,0.7811873555183411
0.5388821959495544,0.828183650970459,0.8235778212547302,0.6597099304199219,0.7854110598564148,0.7794280648231506
0.5198651552200317,0.8314563035964966,0.8258475065231323,0.6993451714515686,0.7819374799728394,0.7701815366744995
0.4826540946960449,0.8397343158721924,0.8344493508338928,0.6410363912582397,0.8004631400108337,0.7857572436332703
0.46825098991394043,0.8442583084106445,0.8384454250335693,0.6015312075614929,0.8089540600776672,0.8101503252983093
0.4556390047073364,0.8510924577713013,0.8467791676521301,0.6149606108665466,0.8020069599151611,0.7991179823875427
0.4248511493206024,0.8545576930046082,0.851895272731781,0.6053810715675354,0.8112697601318359,0.8030586838722229
0.41333290934562683,0.8637019395828247,0.8580111265182495,0.548201322555542,0.8267078399658203,0.8282959461212158
0.40962231159210205,0.8661083579063416,0.8619323372840881,0.5498036742210388,0.8228483200073242,0.816325306892395
0.3995201289653778,0.8680334687232971,0.8641444444656372,0.582205057144165,0.8116557002067566,0.8039612174034119
0.3890480697154999,0.8680334687232971,0.8667712807655334,0.5621251463890076,0.8243921399116516,0.8155918717384338
0.37194332480430603,0.878044068813324,0.8756470084190369,0.5216007232666016,0.8351987600326538,0.8238375782966614
0.3831652104854584,0.8729425072669983,0.8683295845985413,0.5092057585716248,0.844847559928894,0.8418505787849426
0.36612653732299805,0.8777552843093872,0.8740859031677246,0.5280210971832275,0.8309532999992371,0.8217899799346924
0.3440590798854828,0.8837231397628784,0.8791030049324036,0.551965594291687,0.8382863402366638,0.8371060490608215
0.3272669017314911,0.8897872567176819,0.8878245949745178,0.5217054486274719,0.8379004001617432,0.8336975574493408
0.3232656419277191,0.8933486938476562,0.8877984881401062,0.4672240614891052,0.8510227799415588,0.848915159702301
0.30460062623023987,0.9000865817070007,0.8973425030708313,0.5006839036941528,0.844075620174408,0.8401443958282471
0.3086226284503937,0.8968139290809631,0.8961580991744995,0.565499484539032,0.8259359002113342,0.8278107643127441
0.3096039891242981,0.8973914384841919,0.89463210105896,0.4952963888645172,0.8541103601455688,0.8521797060966492
0.31132617592811584,0.8969101309776306,0.8922590613365173,0.4632355868816376,0.8579698801040649,0.8564999103546143
0.29845377802848816,0.9022042155265808,0.9005091190338135,0.47901785373687744,0.8548822999000549,0.8468948006629944
0.2906412184238434,0.9045143723487854,0.9008447527885437,0.4664698541164398,0.8622153401374817,0.8647472858428955
0.30047327280044556,0.9002791047096252,0.8985255360603333,0.5290671586990356,0.8359706401824951,0.8309430480003357
0.2885133624076843,0.9079795479774475,0.9053208827972412,0.47928887605667114,0.8633732199668884,0.8591793179512024
0.27555444836616516,0.9114447832107544,0.9081068634986877,0.4576030671596527,0.8714781999588013,0.8651821613311768
0.2789708375930786,0.9074020385742188,0.9050856828689575,0.498343825340271,0.8452335000038147,0.8437097072601318
0.285176157951355,0.9040330648422241,0.90146404504776,0.4857415556907654,0.8517946600914001,0.8475163578987122
0.2678668200969696,0.9078832864761353,0.9053969383239746,0.48310670256614685,0.8544963002204895,0.8430323004722595
0.2773975431919098,0.9076907634735107,0.9047184586524963,0.47584640979766846,0.8560401201248169,0.8551125526428223
0.2656001150608063,0.9117335081100464,0.9091418385505676,0.46728023886680603,0.8645310401916504,0.8587097525596619
0.2300991415977478,0.9237654805183411,0.9227039813995361,0.3337017595767975,0.8984947800636292,0.8964102864265442
0.19766511023044586,0.9343535900115967,0.9315301775932312,0.3372966945171356,0.9042840600013733,0.9020348191261292
0.1877336949110031,0.9389739036560059,0.938560426235199,0.30782967805862427,0.90852952003479,0.914156436920166
0.17987969517707825,0.9408990144729614,0.9407671689987183,0.3086414635181427,0.90852952003479,0.9049095511436462
0.1742364764213562,0.9436904191970825,0.9434698224067688,0.32997846603393555,0.9050559401512146,0.9048588275909424
0.17657655477523804,0.9421502947807312,0.9401161670684814,0.34282582998275757,0.906599760055542,0.9054418802261353
0.16861677169799805,0.9446529746055603,0.9428785443305969,0.32127782702445984,0.8996526598930359,0.896972119808197
0.16824567317962646,0.9459043145179749,0.9454982876777649,0.29727035760879517,0.9069857001304626,0.9045320749282837
0.16579025983810425,0.944171667098999,0.9444094896316528,0.3045116364955902,0.9147047400474548,0.9151306748390198
0.1562933325767517,0.9460967779159546,0.944060742855072,0.316189706325531,0.9093014001846313,0.9073544144630432
0.15377159416675568,0.951102077960968,0.9505416750907898,0.32048654556274414,0.9081435799598694,0.9089697599411011
0.15460923314094543,0.9464818239212036,0.9465975165367126,0.3039751350879669,0.9069857001304626,0.9090712666511536
0.14873859286308289,0.9528346657752991,0.9516284465789795,0.2994091212749481,0.9112311601638794,0.9111124277114868
0.14418858289718628,0.9524496793746948,0.9522470831871033,0.27388131618499756,0.9150906801223755,0.9128623604774475
0.13608239591121674,0.9548560380935669,0.9543532133102417,0.28237995505332947,0.920494019985199,0.9201180934906006
0.1344102919101715,0.9568774104118347,0.9576629400253296,0.2534819543361664,0.9262832999229431,0.9264810085296631
0.12830007076263428,0.9577437043190002,0.9572911262512207,0.254430890083313,0.9251254200935364,0.9241698980331421
0.12701071798801422,0.9600538611412048,0.9604475498199463,0.2706241309642792,0.9197220802307129,0.9216570854187012
0.1242034062743187,0.9600538611412048,0.9610193967819214,0.27099502086639404,0.9208799600601196,0.9211748242378235
0.12393965572118759,0.9599575996398926,0.958552896976471,0.26406043767929077,0.923581600189209,0.9249924421310425
0.1161048412322998,0.9638078212738037,0.9631015062332153,0.260323166847229,0.9274411201477051,0.9264885187149048
0.11763817816972733,0.9614014625549316,0.9606467485427856,0.26108798384666443,0.9285989999771118,0.9279963970184326
0.11873092502355576,0.9614977240562439,0.9621778726577759,0.26057419180870056,0.920494019985199,0.9179399013519287
0.11414021253585815,0.9629415273666382,0.9632837772369385,0.24451734125614166,0.9289849400520325,0.9295116066932678
0.10773289203643799,0.9655404686927795,0.9659138321876526,0.2418510615825653,0.9282130599021912,0.9264905452728271
