loss,accuracy,f1_score,binary_io_u,val_loss,val_accuracy,val_f1_score,val_binary_io_u,lr
0.4542931616306305,0.845712423324585,0.036068789660930634,0.4449567496776581,0.4088982939720154,0.9629716277122498,0.00666629197075963,0.48315906524658203,0.001
0.23268592357635498,0.9694139361381531,0.46387144923210144,0.6644814610481262,0.20098160207271576,0.9752927422523499,0.40716880559921265,0.6457604765892029,0.001
0.14252682030200958,0.9769555926322937,0.6775102019309998,0.7556355595588684,0.11852143704891205,0.9772188067436218,0.4400307834148407,0.6654572486877441,0.001
0.0989844799041748,0.9783315062522888,0.7070075869560242,0.7714625597000122,0.08027428388595581,0.9810159206390381,0.5725173950195312,0.7339694499969482,0.001
0.07919716835021973,0.9798265695571899,0.7242254614830017,0.7824042439460754,0.06796932965517044,0.9816408157348633,0.6484258770942688,0.766244649887085,0.001
0.07070136815309525,0.9799711108207703,0.7267796397209167,0.7840117812156677,0.06702204048633575,0.9810779094696045,0.6625415682792664,0.7711601257324219,0.001
0.06444345414638519,0.9806331396102905,0.7340096831321716,0.7898566722869873,0.05927937105298042,0.9822361469268799,0.6045774221420288,0.748338520526886,0.001
0.0609559640288353,0.9810366034507751,0.7434735894203186,0.7928045988082886,0.05713704600930214,0.982211709022522,0.6733387112617493,0.7782428860664368,0.001
0.0573296993970871,0.9816615581512451,0.7500318884849548,0.7985666990280151,0.05251297354698181,0.9834747314453125,0.646034300327301,0.774099588394165,0.001
0.055923085659742355,0.9818539619445801,0.7531462907791138,0.8000662922859192,0.05206596851348877,0.983346164226532,0.6504027843475342,0.7756400108337402,0.001
0.05400149151682854,0.9822376370429993,0.7561709880828857,0.8037693500518799,0.05110517889261246,0.9836500883102417,0.6623430252075195,0.7801011204719543,0.001
0.05215154215693474,0.9826688766479492,0.7574642300605774,0.8080433011054993,0.05046806484460831,0.9829831719398499,0.6962339282035828,0.789279580116272,0.001
0.05031418800354004,0.9832595586776733,0.7641666531562805,0.813527524471283,0.05257819592952728,0.9827772974967957,0.6029844880104065,0.7498980760574341,0.001
0.04877065494656563,0.9836690425872803,0.7772687673568726,0.8180619478225708,0.05006052181124687,0.9838177561759949,0.6518824100494385,0.7762389183044434,0.001
0.04823479428887367,0.9837182760238647,0.7762371301651001,0.8182169198989868,0.045386429876089096,0.9846343994140625,0.700951874256134,0.7987669706344604,0.001
0.046556584537029266,0.9842114448547363,0.7841731905937195,0.8228999376296997,0.048935629427433014,0.9830124974250793,0.7026181817054749,0.7926276922225952,0.001
0.04618673771619797,0.9842737913131714,0.7808923125267029,0.8233506679534912,0.044885292649269104,0.9852421283721924,0.6996796727180481,0.7994487285614014,0.001
0.04536944255232811,0.9845485687255859,0.7879197597503662,0.8269582986831665,0.044044896960258484,0.9851507544517517,0.6957951188087463,0.7953803539276123,0.001
0.044308219105005264,0.9847874045372009,0.7937445044517517,0.8290944695472717,0.05061516910791397,0.9841903448104858,0.6534436941146851,0.7778608798980713,0.001
0.04453158751130104,0.9847522974014282,0.7903198003768921,0.8283873796463013,0.04480316489934921,0.9850701689720154,0.6869375109672546,0.7917585372924805,0.001
0.042086970061063766,0.9854638576507568,0.8001813888549805,0.8360613584518433,0.04343409463763237,0.9853287935256958,0.7049018740653992,0.8023051023483276,0.001
0.04200398549437523,0.985363245010376,0.8006202578544617,0.834812581539154,0.04220915585756302,0.985670804977417,0.701131284236908,0.8048750758171082,0.001
0.04090834781527519,0.9856593608856201,0.8009910583496094,0.8376538157463074,0.04003001004457474,0.9863397479057312,0.71952885389328,0.8150225281715393,0.001
0.04013893008232117,0.9859966039657593,0.8113443851470947,0.8414992094039917,0.040833570063114166,0.9860033988952637,0.7090993523597717,0.8066808581352234,0.001
0.03904656320810318,0.9861759543418884,0.8123372197151184,0.8435107469558716,0.04142378643155098,0.9854271411895752,0.7252991199493408,0.8120276927947998,0.001
0.03891103342175484,0.9860255122184753,0.8051733374595642,0.8416941165924072,0.0403483510017395,0.9858814477920532,0.721541166305542,0.8132392168045044,0.001
0.037953931838274,0.9864945411682129,0.81227707862854,0.8466119170188904,0.03808625042438507,0.986642062664032,0.7105280160903931,0.8125036358833313,0.001
0.03667755797505379,0.9867936372756958,0.8211771249771118,0.8497249484062195,0.041898977011442184,0.9860933423042297,0.7003101110458374,0.8050397038459778,0.001
0.035823941230773926,0.9870597124099731,0.8222425580024719,0.8526681661605835,0.039530180394649506,0.9864233136177063,0.7421891689300537,0.8210909366607666,0.001
0.035015180706977844,0.9873210787773132,0.8312782049179077,0.8556200861930847,0.03919585049152374,0.986037015914917,0.7236881852149963,0.8146498203277588,0.001
0.035593319684267044,0.9869232177734375,0.8197141289710999,0.8512002229690552,0.038116008043289185,0.9866169095039368,0.723271906375885,0.8176796436309814,0.001
0.034447360783815384,0.9872561693191528,0.8244459629058838,0.8547251224517822,0.03682881221175194,0.9868835210800171,0.745586097240448,0.8255177736282349,0.001
0.0330817885696888,0.987775981426239,0.8339598774909973,0.860363245010376,0.04033568874001503,0.9859232306480408,0.7469264268875122,0.8231273293495178,0.001
0.03205212205648422,0.9881656765937805,0.8401222229003906,0.8644511699676514,0.03721628338098526,0.9869902729988098,0.7439480423927307,0.8249832391738892,0.001
0.032518889755010605,0.9878695607185364,0.8348113894462585,0.8614381551742554,0.03748966008424759,0.9871824383735657,0.735296905040741,0.8212067484855652,0.001
0.03144677355885506,0.988203763961792,0.8410854339599609,0.8649802207946777,0.04084089770913124,0.9857588410377502,0.6770172119140625,0.795556902885437,0.001
0.030508995056152344,0.9884465336799622,0.8405085206031799,0.8676831126213074,0.039534781128168106,0.9869360327720642,0.7451983690261841,0.82441246509552,0.001
0.028440039604902267,0.9890853762626648,0.8541987538337708,0.8744924068450928,0.03463129326701164,0.9876622557640076,0.7622355818748474,0.8351083397865295,0.0005
0.02756519243121147,0.989397406578064,0.8554192185401917,0.8780016899108887,0.03421448916196823,0.988082766532898,0.7604018449783325,0.8348424434661865,0.0005
0.026848236098885536,0.9896189570426941,0.8616123795509338,0.8805133104324341,0.033527977764606476,0.9880381226539612,0.7586468458175659,0.8356204032897949,0.0005
0.026398545131087303,0.9897354245185852,0.8618354797363281,0.8817508220672607,0.03391709178686142,0.9879451394081116,0.7458900213241577,0.8296469449996948,0.0005
0.025878889486193657,0.9899734258651733,0.8623986840248108,0.8842313289642334,0.03558057174086571,0.987871527671814,0.7507038116455078,0.8294014930725098,0.0005
0.025682201609015465,0.9899997115135193,0.8678359389305115,0.8846383094787598,0.03330450877547264,0.9883081316947937,0.7660908102989197,0.8379126191139221,0.0005
0.02557789348065853,0.9900323748588562,0.8639132976531982,0.8850303888320923,0.03468210622668266,0.9882505536079407,0.7681165933609009,0.8381776809692383,0.0005
0.024959217756986618,0.9901816844940186,0.8699156045913696,0.8865956664085388,0.034149084240198135,0.9881735444068909,0.7541343569755554,0.8327894806861877,0.0005
0.024748481810092926,0.990274965763092,0.8701003789901733,0.8877355456352234,0.035713229328393936,0.9879805445671082,0.7566852569580078,0.8323124647140503,0.0005
0.02431759424507618,0.990463137626648,0.8712738752365112,0.889746904373169,0.0332256555557251,0.9884080290794373,0.7753843665122986,0.8417081236839294,0.0005
0.024027222767472267,0.9905175566673279,0.8737094402313232,0.8903485536575317,0.03787845000624657,0.9876946806907654,0.7451788187026978,0.8280650973320007,0.0005
0.02318207174539566,0.9908397197723389,0.8761159777641296,0.8938791751861572,0.033293016254901886,0.9883643388748169,0.7617745995521545,0.8373136520385742,0.00025
0.022609520703554153,0.9910253882408142,0.8807275891304016,0.8959834575653076,0.03363535925745964,0.9884667992591858,0.7667033672332764,0.8392847776412964,0.00025
