loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
1.7545032501220703,0.3191937506198883,0.3176755905151367,1.2382081747055054,0.4433497488498688,0.4189760088920593,1e-04
1.2002527713775635,0.4714199900627136,0.46807846426963806,1.126212239265442,0.5524278283119202,0.5363258123397827,1e-04
1.012282371520996,0.5971720814704895,0.5954813361167908,0.8703638911247253,0.6945812702178955,0.6902613043785095,1e-04
0.8840287327766418,0.6618531942367554,0.6606274843215942,0.8372466564178467,0.6988036632537842,0.6991212964057922,1e-04
0.8091038465499878,0.6859205961227417,0.6862599849700928,0.766022264957428,0.714285671710968,0.712580680847168,1e-04
0.7609034776687622,0.7051745057106018,0.70562744140625,0.946573793888092,0.6242082715034485,0.6171965599060059,1e-04
0.7390972971916199,0.7151023149490356,0.7151627540588379,0.7847164869308472,0.6995073556900024,0.698204755783081,1e-04
0.7030961513519287,0.7250301241874695,0.7257169485092163,0.6892695426940918,0.7135819792747498,0.7080546617507935,1e-04
0.6482588648796082,0.7457882165908813,0.7467169165611267,0.6682761311531067,0.7403237223625183,0.7343167066574097,1e-04
0.5836191177368164,0.7662454843521118,0.7675497531890869,0.6237079501152039,0.7691766023635864,0.7661881446838379,1e-04
0.5728318691253662,0.7689530849456787,0.770021915435791,0.5291705131530762,0.790992259979248,0.7926740050315857,1e-04
0.48257309198379517,0.8074609041213989,0.8091912269592285,0.4695519804954529,0.8296973705291748,0.8297786712646484,1e-04
0.5234936475753784,0.7966305613517761,0.7978260517120361,0.49500489234924316,0.8099929094314575,0.8105539083480835,1e-04
0.461485356092453,0.8228038549423218,0.8239383697509766,0.5349510312080383,0.7867698669433594,0.7903879880905151,1e-04
0.42752793431282043,0.8288207054138184,0.829513430595398,0.4592498540878296,0.8318085670471191,0.8328815698623657,1e-04
0.40290215611457825,0.8468712568283081,0.847780168056488,0.38860031962394714,0.8501055240631104,0.8501843214035034,1e-04
0.36648523807525635,0.8580024242401123,0.858295202255249,0.48123428225517273,0.8240675330162048,0.8198427557945251,1e-04
0.3663020133972168,0.8589049577713013,0.8595442771911621,0.3289823830127716,0.8796621561050415,0.8779816627502441,1e-04
0.33383241295814514,0.8724428415298462,0.8731058835983276,0.4859992563724518,0.8289936184883118,0.8294488191604614,1e-04
0.31290724873542786,0.8805655837059021,0.8812366724014282,0.24342679977416992,0.9085150957107544,0.9092515707015991,1e-04
0.27315786480903625,0.8992178440093994,0.9007542133331299,0.333971232175827,0.8634763956069946,0.8627046346664429,1e-04
0.30189767479896545,0.8859807848930359,0.8873260617256165,0.24996912479400635,0.9000703692436218,0.9016261696815491,1e-04
0.24307028949260712,0.9088447690010071,0.9094124436378479,0.21689383685588837,0.9204785227775574,0.9210373163223267,1e-04
0.21481874585151672,0.9196751117706299,0.9205148816108704,0.1941688507795334,0.9225897192955017,0.9246716499328613,1e-04
0.18232764303684235,0.9350180625915527,0.9357231259346008,0.11632341891527176,0.9619985818862915,0.9626337885856628,1e-04
0.1843673437833786,0.931708812713623,0.9326181411743164,0.1714884638786316,0.9373680353164673,0.93754643201828,1e-04
0.1790720522403717,0.9283995628356934,0.9291709661483765,0.14094917476177216,0.9493314027786255,0.9506216645240784,1e-04
0.13901770114898682,0.9491576552391052,0.9496487379074097,0.09884361922740936,0.9627022743225098,0.9629212617874146,1e-04
0.14303766191005707,0.9455475807189941,0.945940375328064,0.2051880806684494,0.91203373670578,0.9137015342712402,1e-04
0.1899731606245041,0.9329121708869934,0.9337691068649292,0.12427344918251038,0.9535537958145142,0.9542016983032227,1e-04
0.13194148242473602,0.9479542970657349,0.9485625624656677,0.1023482009768486,0.9634060263633728,0.9641885161399841,1e-04
0.0882914811372757,0.9675090312957764,0.9680383801460266,0.07535688579082489,0.9746657013893127,0.9746706485748291,5e-05
0.05896550789475441,0.9813477993011475,0.9816358089447021,0.062813401222229,0.9767768979072571,0.9774479866027832,5e-05
0.06829577684402466,0.9789410829544067,0.9792532920837402,0.036672938615083694,0.9894440174102783,0.9895938038825989,5e-05
0.058271609246730804,0.9789410829544067,0.9792914390563965,0.03916597366333008,0.9859253764152527,0.9861441254615784,5e-05
0.06637050211429596,0.9795427322387695,0.9798310995101929,0.07306141406297684,0.9739619493484497,0.9743088483810425,5e-05
0.060233328491449356,0.9789410829544067,0.9791714549064636,0.046383216977119446,0.9838141798973083,0.9842520356178284,5e-05
0.050002336502075195,0.9810469746589661,0.9813218116760254,0.027096934616565704,0.9922589659690857,0.9923149347305298,2.5e-05
0.02866358496248722,0.9906738996505737,0.9907823801040649,0.01463912334293127,0.993666410446167,0.9937676191329956,2.5e-05
0.044753674417734146,0.9834536910057068,0.98362797498703,0.03383571282029152,0.9838141798973083,0.9840831756591797,2.5e-05
0.04528438672423363,0.9852587580680847,0.9855042695999146,0.030939005315303802,0.992962658405304,0.9931824207305908,2.5e-05
0.03990169242024422,0.9822503328323364,0.9826444983482361,0.020764464512467384,0.9922589659690857,0.992333173751831,2.5e-05
