loss,accuracy,f1_score,binary_io_u,val_loss,val_accuracy,val_f1_score,val_binary_io_u,lr
0.1486155241727829,0.9581263065338135,0.4671134948730469,0.6385810375213623,0.6782036423683167,0.9545906782150269,0.0,0.4772953391075134,0.001
0.07361346483230591,0.9756177067756653,0.6860440969467163,0.757432222366333,0.2034907191991806,0.9546673893928528,0.0021438240073621273,0.4782044291496277,0.001
0.0698952004313469,0.9770054817199707,0.7061346173286438,0.7712159156799316,0.17963042855262756,0.9547954797744751,0.0037314582150429487,0.47965312004089355,0.001
0.06622865796089172,0.9778965711593628,0.7228385210037231,0.7799663543701172,0.19005629420280457,0.9545978307723999,2.2306563550955616e-05,0.47731244564056396,0.001
0.06504785269498825,0.9781802892684937,0.7203508615493774,0.7815483808517456,0.14273390173912048,0.9549961686134338,0.00968637503683567,0.4819079637527466,0.001
0.06275782734155655,0.9790732264518738,0.7320562601089478,0.7909271121025085,0.14590886235237122,0.9558250904083252,0.03691569343209267,0.4914780855178833,0.001
0.060789283365011215,0.9795001149177551,0.7409356832504272,0.7945393919944763,0.1589125692844391,0.9552977681159973,0.02115645632147789,0.485357403755188,0.001
0.06223922222852707,0.979375422000885,0.7311945557594299,0.7930463552474976,0.08527541905641556,0.9710177779197693,0.49019816517829895,0.6708512306213379,0.001
0.06124020740389824,0.9797017574310303,0.7512209415435791,0.7961891889572144,0.08586623519659042,0.9737464189529419,0.5165725946426392,0.7008481025695801,0.001
0.059535913169384,0.9807130098342896,0.7572945952415466,0.8068451285362244,0.07905168831348419,0.9746802449226379,0.5679073333740234,0.7178462743759155,0.001
0.05960071459412575,0.9799302220344543,0.7427113056182861,0.7989574670791626,0.06739392131567001,0.9785585999488831,0.6554745435714722,0.7668552398681641,0.001
0.05601750686764717,0.9815077185630798,0.7788969278335571,0.8140159845352173,0.0745692178606987,0.9781417846679688,0.6792379021644592,0.78061842918396,0.001
0.05421806126832962,0.9820287227630615,0.781200110912323,0.818540632724762,0.08878090232610703,0.9736740589141846,0.5354703664779663,0.7046622633934021,0.001
0.053715020418167114,0.9819396734237671,0.7785936594009399,0.817335844039917,0.06287039071321487,0.9809882640838623,0.7159253358840942,0.7992085218429565,0.001
0.05536171421408653,0.9814527034759521,0.7694060802459717,0.8136428594589233,0.06944679468870163,0.9784645438194275,0.7151218056678772,0.7958431243896484,0.001
0.053747713565826416,0.9819613099098206,0.7834641337394714,0.8179754018783569,0.06489098817110062,0.9800973534584045,0.7188681364059448,0.8022439479827881,0.001
0.05254339799284935,0.9825276732444763,0.7876399159431458,0.8238475322723389,0.08757578581571579,0.9749428629875183,0.7079991698265076,0.7816738486289978,0.001
0.055037036538124084,0.9817347526550293,0.7706524729728699,0.816237211227417,0.0714232474565506,0.9789009094238281,0.7123865485191345,0.7950571775436401,0.001
0.05169133469462395,0.9828672409057617,0.7992720007896423,0.8260918855667114,0.1234092190861702,0.9605807662010193,0.5860198736190796,0.708631157875061,0.001
0.04935349151492119,0.983431339263916,0.7942965626716614,0.8318250179290771,0.06250037997961044,0.9807031750679016,0.7038119435310364,0.795120120048523,0.0005
0.04780823737382889,0.9840750694274902,0.8079541921615601,0.8373870849609375,0.057951174676418304,0.9823564291000366,0.7218895554542542,0.8101783990859985,0.0005
0.04738083481788635,0.9839865565299988,0.80450838804245,0.8361005187034607,0.056479956954717636,0.982749342918396,0.7352080941200256,0.8188290596008301,0.0005
0.04560995101928711,0.9847124218940735,0.8097409009933472,0.8434945344924927,0.05983065813779831,0.9816406965255737,0.7488133311271667,0.8196565508842468,0.0005
0.04522787034511566,0.9848772287368774,0.814690351486206,0.8449174165725708,0.05872645229101181,0.9824532270431519,0.7470671534538269,0.820114254951477,0.0005
0.045139968395233154,0.9847428202629089,0.8176822066307068,0.8435137867927551,0.06421195715665817,0.9797368049621582,0.7401514649391174,0.8078052997589111,0.0005
0.047645144164562225,0.9838167428970337,0.807005763053894,0.835727870464325,0.059356026351451874,0.9822155237197876,0.7265570759773254,0.8101006746292114,0.0005
0.046941887587308884,0.9844746589660645,0.8010926842689514,0.841098427772522,0.06174509599804878,0.9800621867179871,0.7375202178955078,0.8092645406723022,0.0005
0.04370453581213951,0.9851853847503662,0.8186863660812378,0.8482311964035034,0.05648954585194588,0.9826672673225403,0.7433781027793884,0.8180505037307739,0.00025
0.04291054978966713,0.9855180382728577,0.8106986880302429,0.8512077927589417,0.058716438710689545,0.9820688366889954,0.7305787801742554,0.8117445707321167,0.00025
0.04161979258060455,0.9858134984970093,0.8294950127601624,0.8539854884147644,0.059183474630117416,0.9822743535041809,0.7296364307403564,0.8122923374176025,0.00025
0.04264809563755989,0.9856119155883789,0.8254345655441284,0.8522655367851257,0.05744903162121773,0.982811450958252,0.7364829182624817,0.8174963593482971,0.00025
0.04198482632637024,0.9857497811317444,0.8273370862007141,0.8531002998352051,0.05739879980683327,0.9825137853622437,0.7359362840652466,0.8143792748451233,0.00025
0.04001467302441597,0.9864035248756409,0.8316423892974854,0.8593572974205017,0.05679868161678314,0.9826179146766663,0.7432610392570496,0.8195639848709106,0.000125
0.039038944989442825,0.9867083430290222,0.8402644991874695,0.8625975847244263,0.05837448686361313,0.9821665287017822,0.7338011860847473,0.8134969472885132,0.000125
0.03925119340419769,0.9865490198135376,0.8385334610939026,0.8605047464370728,0.05813094228506088,0.9825416207313538,0.744270920753479,0.8183895349502563,0.000125
0.03917377069592476,0.9867759346961975,0.8415488600730896,0.8632814288139343,0.05868753790855408,0.9824074506759644,0.7393890619277954,0.8152567148208618,0.000125
0.03939102590084076,0.9866446852684021,0.8436559438705444,0.861915111541748,0.0571184903383255,0.9827863574028015,0.7437686324119568,0.818426251411438,0.000125
0.03775376081466675,0.9872063398361206,0.8472341895103455,0.8668060302734375,0.05791068449616432,0.9825661182403564,0.7438128590583801,0.8179888725280762,6.25e-05
0.03750842437148094,0.9870880842208862,0.8445335626602173,0.8662102818489075,0.05744501203298569,0.9827622175216675,0.7482322454452515,0.8201817870140076,6.25e-05
0.036832649260759354,0.9873091578483582,0.8473252654075623,0.867974579334259,0.05789860710501671,0.9825881123542786,0.7501370310783386,0.8201673030853271,6.25e-05
0.03699687123298645,0.9873664379119873,0.8461544513702393,0.868622899055481,0.05815215781331062,0.9823528528213501,0.7523258924484253,0.8216764330863953,6.25e-05
0.03664245083928108,0.9873731136322021,0.8497004508972168,0.8692479729652405,0.059298526495695114,0.9824216365814209,0.7434582114219666,0.8177392482757568,6.25e-05
0.03624303638935089,0.9874301552772522,0.8462945818901062,0.8691627979278564,0.059590697288513184,0.9821566939353943,0.7469462752342224,0.8172355890274048,3.125e-05
0.03595634922385216,0.9876083731651306,0.8488627076148987,0.8713982105255127,0.05809643864631653,0.9827001094818115,0.7475854158401489,0.8200916051864624,3.125e-05
0.03576119244098663,0.9877749681472778,0.8510568141937256,0.8722748756408691,0.058299627155065536,0.9825765490531921,0.7489531636238098,0.8202933073043823,3.125e-05
0.03561895340681076,0.9877793192863464,0.8529894351959229,0.8730144500732422,0.05873498320579529,0.9824099540710449,0.7456426620483398,0.817564070224762,3.125e-05
0.035427726805210114,0.987768292427063,0.8549627661705017,0.8722837567329407,0.059473179280757904,0.9823517203330994,0.7450783848762512,0.8172921538352966,3.125e-05
0.03478913754224777,0.9879997968673706,0.8513420820236206,0.874699056148529,0.05958271399140358,0.9822826981544495,0.7458246946334839,0.817090630531311,1.5625e-05
0.03562845662236214,0.9877175688743591,0.8489745855331421,0.8717575073242188,0.05963396281003952,0.9822900891304016,0.7476645112037659,0.8180844187736511,1.5625e-05
0.03502728044986725,0.9878488183021545,0.8499749898910522,0.8728249073028564,0.05901322513818741,0.9825475215911865,0.7495333552360535,0.8199081420898438,1.5625e-05
0.034434810280799866,0.9879974126815796,0.8542575836181641,0.875065803527832,0.059727732092142105,0.9824196696281433,0.7450012564659119,0.8177757263183594,1.5625e-05
0.03501603379845619,0.9878809452056885,0.8531243205070496,0.8735103011131287,0.05984668433666229,0.9823557734489441,0.7459747791290283,0.817707896232605,1.5625e-05
0.03387447074055672,0.9882230758666992,0.8393828868865967,0.8767549395561218,0.0598343089222908,0.9823430180549622,0.746871292591095,0.8180751800537109,7.8125e-06
0.0342639684677124,0.9881072044372559,0.8589784502983093,0.8757339715957642,0.05977218225598335,0.9824177026748657,0.7460705637931824,0.8179184198379517,7.8125e-06
0.034090396016836166,0.9881511926651001,0.8597753047943115,0.8759826421737671,0.05950574949383736,0.9825356006622314,0.7479808330535889,0.8193110227584839,7.8125e-06
0.03430232033133507,0.9882274270057678,0.8615265488624573,0.8770418167114258,0.05974184721708298,0.982461154460907,0.7478495836257935,0.8188958168029785,7.8125e-06
0.03431336581707001,0.9880994558334351,0.8598523736000061,0.8754175901412964,0.05987442284822464,0.9824696183204651,0.7487884163856506,0.819597601890564,7.8125e-06
0.03386785835027695,0.9882481694221497,0.8551831245422363,0.8775774240493774,0.059948381036520004,0.9823902249336243,0.7477046251296997,0.8187658786773682,3.90625e-06
0.03401032090187073,0.9881332516670227,0.8527646064758301,0.8758701682090759,0.060279883444309235,0.9822784066200256,0.7471746802330017,0.8178294897079468,3.90625e-06
0.03414298593997955,0.9881910681724548,0.8590639233589172,0.8765780329704285,0.06029382720589638,0.9823309183120728,0.7480707764625549,0.8185865879058838,3.90625e-06
