AUC Score
0.9927727630225436
0.9907161291435916
0.9927942905640604
0.9887325411287524
0.9885954327944474
0.99251040823827
0.9907325969006009
0.9922078379503579
0.989904887547392
0.9900305072481312
0.9921026793892106
0.9925590632777207
0.9882282640254728
0.9900563116928272
0.9903263317450433
0.993667202456714
0.9914226791140166
0.9901007899929043
0.9914977578574227
0.9900293541603938
0.9911155188688935
0.9900463280262388
0.9904736234284642
0.9929424981925299
0.9918460491675033
0.9905076195959484
0.9910833871270793
0.9910830669282517
0.9934822422160843
0.9901263467196005
0.9908072542193318
0.9897109047707793
0.9913819001734114
0.9906695814101737
0.9906135795164812
0.9887621149232921
0.9911580141461732
0.9897959227516111
0.9910223620008386
0.9908507763944174
0.9924223576153373
0.9907056858762735
0.9924111221576648
0.9907034686390642
0.9917633095746807
0.9927894088356695
0.991673133840992
0.9901419178305922
0.9916254633751242
0.9902381827655974
0.9889601499381335
0.9919009934229279
0.9919216279114134
0.9916633822379143
0.9916663143820821
0.9901393978241869
0.990242334065138
0.992231786642637
0.9931858943150933
0.9898826776732389
0.990714940902007
0.9903636636616173
0.993154882526999
0.9906447589333628
0.9925433726119104
0.9927289586223323
0.9900449716773155
0.9904097480884801
0.9914769062362213
0.9902769273966706
0.9914021266151102
0.9904344834903109
0.9906267857093766
0.9911642399839085
0.9909587702571536
0.992325900125516
0.9913033232727236
0.9919450775753211
0.9901695567361456
0.9924403740137417
0.9925329472139862
0.9902850944811885
0.9891821726167004
0.990755025440602
0.9915824497209568
0.9902469874116336
0.989666807839051
0.9907431332163779
0.9890715441945083
0.9907575743302358
0.9915288361385765
0.991154123096339
0.9913490988166997
0.9920268996780717
0.9925079088549987
0.9914286236132823
0.9906150913458346
0.9896086660079598
0.9906613525039951
0.9903707499806901
